0.42015	0.04007
0.42043	0.03926
0.42071	0.03972
0.42098	0.03964
0.42126	0.03915
0.42154	0.03852
0.42182	0.03849
0.42209	0.03877
0.42237	0.03896
0.42265	0.03908
0.42293	0.03918
0.4232	0.03914
0.42348	0.03875
0.42376	0.03779
0.42404	0.03736
0.42431	0.03816
0.42459	0.0396
0.42487	0.03968
0.42515	0.03832
0.42542	0.03799
0.4257	0.03777
0.42598	0.03788
0.42626	0.03799
0.42653	0.03731
0.42681	0.03678
0.42709	0.03788
0.42736	0.03636
0.42764	0.03809
0.42792	0.0389
0.4282	0.0389
0.42847	0.03904
0.42875	0.03986
0.42903	0.04063
0.42931	0.03886
0.42958	0.03904
0.42986	0.03999
0.43014	0.03986
0.43042	0.03919
0.43069	0.03787
0.43097	0.03919
0.43125	0.03823
0.43153	0.03916
0.4318	0.04007
0.43208	0.04025
0.43236	0.03956
0.43264	0.03969
0.43291	0.04004
0.43319	0.04043
0.43347	0.03963
0.43375	0.0389
0.43402	0.03889
0.4343	0.038
0.43458	0.03761
0.43486	0.03822
0.43513	0.03821
0.43541	0.03775
0.43569	0.03814
0.43597	0.03924
0.43624	0.04006
0.43652	0.04101
0.4368	0.04088
0.43708	0.04006
0.43735	0.03937
0.43763	0.03936
0.43791	0.03971
0.43819	0.04017
0.43846	0.04038
0.43874	0.04065
0.43902	0.03995
0.4393	0.0392
0.43957	0.03992
0.43985	0.03934
0.44013	0.0397
0.44041	0.04017
0.44068	0.03992
0.44096	0.03931
0.44124	0.03942
0.44152	0.04005
0.44179	0.03988
0.44207	0.04019
0.44235	0.04095
0.44263	0.03957
0.4429	0.0387
0.44318	0.03861
0.44346	0.03912
0.44374	0.03983
0.44401	0.04108
0.44429	0.04128
0.44457	0.04133
0.44485	0.04099
0.44512	0.04085
0.4454	0.04068
0.44568	0.04006
0.44596	0.03958
0.44623	0.03989
0.44651	0.04048
0.44679	0.04047
0.44707	0.04009
0.44734	0.04032
0.44762	0.04057
0.4479	0.04032
0.44818	0.04101
0.44845	0.04062
0.44873	0.03984
0.44901	0.03953
0.44929	0.03968
0.44956	0.03946
0.44984	0.03909
0.45012	0.03884
0.4504	0.03899
0.45067	0.03905
0.45095	0.03891
0.45123	0.03941
0.45151	0.0404
0.45178	0.04059
0.45206	0.04016
0.45234	0.03998
0.45262	0.04002
0.45289	0.04045
0.45317	0.04009
0.45345	0.03995
0.45373	0.04018
0.454	0.04058
0.45428	0.04025
0.45456	0.04065
0.45484	0.04058
0.45511	0.04022
0.45539	0.04002
0.45567	0.04003
0.45595	0.04028
0.45622	0.04017
0.4565	0.03971
0.45678	0.04035
0.45706	0.04058
0.45733	0.04081
0.45761	0.04012
0.45789	0.04015
0.45817	0.04052
0.45844	0.04082
0.45872	0.04094
0.459	0.04065
0.45928	0.04069
0.45955	0.04107
0.45983	0.0407
0.46011	0.0404
0.46039	0.04043
0.46066	0.04029
0.46094	0.04056
0.46122	0.04054
0.4615	0.04018
0.46177	0.04005
0.46205	0.04036
0.46233	0.03957
0.46261	0.04006
0.46288	0.04085
0.46316	0.04062
0.46344	0.04082
0.46372	0.04127
0.46399	0.04136
0.46427	0.04111
0.46455	0.04099
0.46483	0.04088
0.4651	0.04037
0.46538	0.04042
0.46566	0.04096
0.46594	0.04132
0.46621	0.04104
0.46649	0.04048
0.46677	0.04065
0.46705	0.04074
0.46732	0.04089
0.4676	0.04114
0.46788	0.04072
0.46816	0.04019
0.46843	0.04021
0.46871	0.04007
0.46899	0.04062
0.46927	0.04042
0.46954	0.04103
0.46982	0.04132
0.4701	0.04175
0.47038	0.04167
0.47065	0.04193
0.47093	0.04097
0.47121	0.04084
0.47149	0.03997
0.47176	0.04005
0.47204	0.041
0.47232	0.04105
0.4726	0.04107
0.47287	0.04123
0.47315	0.04127
0.47343	0.04106
0.47371	0.04114
0.47398	0.04062
0.47426	0.04023
0.47454	0.04071
0.47482	0.04004
0.47509	0.04009
0.47537	0.04118
0.47565	0.0411
0.47593	0.04133
0.4762	0.04185
0.47648	0.042
0.47676	0.0416
0.47704	0.04075
0.47731	0.04046
0.47759	0.04047
0.47787	0.04065
0.47815	0.04117
0.47842	0.04113
0.4787	0.04102
0.47898	0.04099
0.47926	0.04098
0.47953	0.0406
0.47981	0.04098
0.48009	0.04125
0.48037	0.04118
0.48064	0.04105
0.48092	0.04131
0.4812	0.04098
0.48148	0.04043
0.48175	0.04124
0.48203	0.04112
0.48231	0.04054
0.48259	0.04086
0.48286	0.04077
0.48314	0.0402
0.48342	0.04067
0.4837	0.04103
0.48397	0.04087
0.48425	0.04063
0.48453	0.04005
0.48481	0.03908
0.48508	0.03939
0.48536	0.04077
0.48564	0.04177
0.48592	0.04275
0.48619	0.04306
0.48647	0.04328
0.48675	0.04291
0.48703	0.04317
0.4873	0.04234
0.48758	0.04171
0.48786	0.04124
0.48814	0.04104
0.48841	0.04191
0.48869	0.04329
0.48897	0.04277
0.48925	0.04264
0.48952	0.04178
0.4898	0.0416
0.49008	0.04171
0.49036	0.04147
0.49063	0.04085
0.49091	0.0415
0.49119	0.04127
0.49147	0.04103
0.49174	0.0422
0.49202	0.04238
0.4923	0.04242
0.49258	0.04193
0.49285	0.04101
0.49313	0.0411
0.49341	0.04165
0.49369	0.04216
0.49396	0.04247
0.49424	0.04203
0.49452	0.04093
0.4948	0.04115
0.49507	0.04118
0.49535	0.04159
0.49563	0.04182
0.49591	0.04171
0.49618	0.04166
0.49646	0.04166
0.49674	0.04162
0.49702	0.0413
0.49729	0.04163
0.49757	0.04115
0.49785	0.04157
0.49813	0.04224
0.4984	0.04279
0.49868	0.04251
0.49896	0.04259
0.49924	0.04176
0.49951	0.04153
0.49979	0.0413
0.50007	0.04162
0.50035	0.0417
0.50062	0.04245
0.5009	0.04214
0.50118	0.04212
0.50146	0.04274
0.50174	0.04361
0.50201	0.04265
0.50229	0.04268
0.50257	0.04282
0.50284	0.0426
0.50312	0.04185
0.5034	0.04231
0.50368	0.04192
0.50396	0.04194
0.50423	0.04233
0.50451	0.0427
0.50479	0.04237
0.50506	0.04233
0.50534	0.0428
0.50562	0.04227
0.5059	0.04194
0.50618	0.0417
0.50645	0.04135
0.50673	0.0421
0.50701	0.04147
0.50728	0.0415
0.50756	0.04201
0.50784	0.04211
0.50812	0.04241
0.5084	0.04284
0.50867	0.04277
0.50895	0.04267
0.50923	0.04254
0.5095	0.04205
0.50978	0.04229
0.51006	0.04241
0.51034	0.04211
0.51062	0.04213
0.51089	0.0428
0.51117	0.04307
0.51145	0.04266
0.51172	0.04244
0.512	0.04196
0.51228	0.04175
0.51256	0.0422
0.51284	0.04231
0.51311	0.04229
0.51339	0.04227
0.51367	0.04224
0.51394	0.04212
0.51422	0.04249
0.5145	0.04284
0.51478	0.04272
0.51506	0.04302
0.51533	0.04327
0.51561	0.04255
0.51589	0.04173
0.51616	0.04099
0.51644	0.04093
0.51672	0.04255
0.517	0.04195
0.51728	0.04314
0.51755	0.04387
0.51783	0.04356
0.51811	0.04349
0.51838	0.04282
0.51866	0.04363
0.51894	0.04392
0.51922	0.04397
0.5195	0.04368
0.51977	0.04403
0.52005	0.04405
0.52033	0.0433
0.5206	0.0432
0.52088	0.04337
0.52116	0.0436
0.52144	0.04351
0.52172	0.04334
0.52199	0.0429
0.52227	0.04247
0.52255	0.04286
0.52282	0.04255
0.5231	0.04321
0.52338	0.04374
0.52366	0.04409
0.52394	0.04395
0.52421	0.04359
0.52449	0.04344
0.52477	0.0432
0.52504	0.04318
0.52532	0.04351
0.5256	0.04283
0.52588	0.04204
0.52616	0.04189
0.52643	0.0415
0.52671	0.04163
0.52699	0.0433
0.52726	0.04443
0.52754	0.04495
0.52782	0.04497
0.5281	0.04499
0.52838	0.04432
0.52865	0.04466
0.52893	0.04475
0.52921	0.04349
0.52948	0.04292
0.52976	0.04229
0.53004	0.04254
0.53032	0.04324
0.5306	0.04355
0.53087	0.04382
0.53115	0.04333
0.53143	0.04293
0.5317	0.04297
0.53198	0.04301
0.53226	0.04271
0.53254	0.04244
0.53282	0.0426
0.53309	0.0432
0.53337	0.04407
0.53365	0.04453
0.53392	0.04353
0.5342	0.04307
0.53448	0.04363
0.53476	0.0435
0.53504	0.04354
0.53531	0.04389
0.53559	0.04368
0.53587	0.04377
0.53614	0.04355
0.53642	0.04276
0.5367	0.04205
0.53698	0.0426
0.53726	0.04325
0.53753	0.04385
0.53781	0.04443
0.53809	0.04373
0.53836	0.04421
0.53864	0.04368
0.53892	0.04313
0.5392	0.04307
0.53948	0.04326
0.53975	0.04292
0.54003	0.04299
0.54031	0.04333
0.54058	0.04335
0.54086	0.04381
0.54114	0.04449
0.54142	0.04454
0.5417	0.04449
0.54197	0.04438
0.54225	0.0443
0.54253	0.04377
0.5428	0.04327
0.54308	0.0438
0.54336	0.04389
0.54364	0.04388
0.54392	0.04448
0.54419	0.044
0.54447	0.0438
0.54475	0.04357
0.54502	0.0439
0.5453	0.04357
0.54558	0.04383
0.54586	0.04366
0.54614	0.04363
0.54641	0.04388
0.54669	0.04395
0.54697	0.04391
0.54724	0.04372
0.54752	0.04353
0.5478	0.04375
0.54808	0.04372
0.54836	0.04345
0.54863	0.04357
0.54891	0.04444
0.54919	0.04462
0.54946	0.04472
0.54974	0.04428
0.55002	0.044
0.5503	0.04424
0.55058	0.04436
0.55085	0.04396
0.55113	0.04372
0.55141	0.04423
0.55168	0.04466
0.55196	0.04405
0.55224	0.04463
0.55252	0.04416
0.5528	0.04378
0.55307	0.04388
0.55335	0.04372
0.55363	0.04398
0.5539	0.04395
0.55418	0.04452
0.55446	0.04452
0.55474	0.0444
0.55502	0.04406
